Keyword,Title,Source,Link,Snippet
Lebanon emergency,Everything We Know About Lebanon’s Exploding Pagers,Gizmodo.com,https://gizmodo.com/everything-we-know-about-lebanons-exploding-pagers-2000500259,"The old technology is used because it's more durable, reliable, and was thought to be more secure from attack."
Lebanon emergency,Israel and Hezbollah continue to trade fire as residents in Lebanon look for safety,NPR,https://www.npr.org/2024/09/24/g-s1-24287/israel-hezbollah-trade-fire-lebanon,The trade of cross-border missiles came after the deadliest day of conflict in Lebanon since 2006.
Lebanon emergency,Lebanon's government urges international community for support amid Israel’s invasion,NPR,https://www.npr.org/2024/10/01/nx-s1-5134606/lebanon-israel-invasion-hezbollah-international-support,"Lebanese Prime Minister Najib Mikati said his country was facing “one of the most dangerous phases of its history” amid Israel’s ground incursion into southern Lebanon, which began late Monday."
Lebanon emergency,"Walkie-Talkies, Solar Energy Systems Explode Across Lebanon in Second Wave After Pager Attack",Slashdot.org,https://news.slashdot.org/story/24/09/18/1522246/walkie-talkies-solar-energy-systems-explode-across-lebanon-in-second-wave-after-pager-attack,"An anonymous reader shares a report: Israel blew up thousands of two-way personal radios used by Hezbollah members in Lebanon in a second wave of an intelligence operation that started on Tuesday with the explosions of pager devices, two sources with knowledg…"
Lebanon emergency,Photos show the chaos and devastation left in the wake of Israel's deadly blitz on Hezbollah's missiles,Business Insider,https://www.businessinsider.com/israel-deadly-blitz-hezbollah-lebanon-photos-2024-9,"Thousands fled their homes in southern Lebanon, crowding highways and makeshift shelters as Israel unleashed an air war on Hezbollah's arsenal."
Lebanon emergency,Hezbollah and IDF exchange heavy fire across Israel-Lebanon border,Yahoo Entertainment,https://www.yahoo.com/news/hezbollah-idf-exchange-heavy-fire-114702949.html,The Hezbollah militia reported launching an attack on an industrial complex and an Israeli military base near the port city of Haifa in northern Israel early...
Lebanon emergency,Heavy Israeli Bombardment in Northern Gaza as U.N. Peacekeepers in Lebanon Are Hit Again,Time,https://time.com/7086350/israeli-bombardment-northern-gaza-united-nations-peacekeeping-force-lebanon/,Israel’s military renewed its offensive in northern Gaza almost a week ago while escalating its campaign against the Hezbollah in Lebanon.
Lebanon emergency,Israel-Gaza live updates: IDF strikes Lebanon after 115 Hezbollah launches,ABC News,https://abcnews.go.com/International/live-updates/israel-hamas-war-latest/?id=113717834,Israeli and Hezbollah forces have exchanged hundreds of strikes following Israel's recent attacks inside Lebanon.
Lebanon emergency,More than 350 killed in massive Israeli airstrikes on Lebanon,Yahoo Entertainment,https://www.yahoo.com/news/more-350-killed-massive-israeli-194626610.html,"More than 350 people have been killed and over 1,000 injured across southern and eastern Lebanon, the Health Ministry said in Beirut on Monday, as Israel..."
Lebanon emergency,Who made the exploding pagers? A messy global trail emerges behind deadly Lebanon blasts,Yahoo Entertainment,https://www.yahoo.com/news/made-exploding-pagers-messy-global-083755674.html,Gold Apollo electronics manufacturer in Taiwan said that it did not make the pagers used by members of Hezbollah that exploded simultaneously across Lebanon.
Lebanon emergency,"At Least 22 Killed, Dozens Wounded in Israeli Airstrikes on Central Beirut",Time,https://time.com/7085980/beirut-airstrikes-israel-lebanon-hezbollah/,The strikes followed a year of tit-for-tat exchanges between Hezbollah and Israel that boiled over into all-out war in recent weeks.
Lebanon emergency,Drone strike in Israel wounds almost 40 as Hezbollah claims responsibility,Yahoo Entertainment,https://www.yahoo.com/news/israeli-strike-gaza-kills-family-065334628.html,"DEIR AL-BALAH, Gaza Strip (AP) — Israeli rescue services said almost 40 people were wounded Sunday in a drone strike in the central city of Binyamina, three ..."
Lebanon emergency,Israel-Hamas war latest: Hezbollah confirms the death of another high-ranking official,Yahoo Entertainment,https://www.yahoo.com/news/israel-hamas-war-latest-israeli-074901218.html,"Hezbollah on Sunday confirmed the death of high-ranking official Nabil Kaouk in an Israeli airstrike, a day after the Lebanese militant group acknowledged..."
Lebanon emergency,Israel says 4 soldiers killed by Hezbollah drone attack while Israeli strike in Gaza leaves 20 dead,Yahoo Entertainment,https://www.yahoo.com/news/israel-says-4-soldiers-killed-025054482.html,"A Hezbollah drone attack on an army base in central Israel killed four soldiers and severely wounded seven others Sunday, the military said, in the deadliest..."
Lebanon emergency,Hezbollah Fires Missile at Tel Aviv in Deepest Strike Yet After Israeli Bombardment of Lebanon,Time,https://time.com/7024246/hezbollah-fires-missile-at-tel-aviv-israeli-bombardment-lebanon/,"Hezbollah hurled dozens of projectiles into Israel early Wednesday, including a missile aimed at Tel Aviv."
Lebanon emergency,Young Lebanese girl left fighting for life after Israeli strikes,BBC News,https://www.bbc.com/news/articles/c781m43rzymo,"Noor Mossawi, aged six, is one of a number of people in critical condition in a hospital in eastern Lebanon."
Lebanon emergency,Drone Strike in Israel Wounds More Than 60 as Hezbollah Claims Responsibility,Time,https://time.com/7086488/drone-strike-in-israel-wounds-over-60-hezbollah-claims-responsibility/,"A drone strike hit central Israel on Sunday, wounding more than 60 people, some of them critically, rescue services said."
Lebanon emergency,US urges Israel to stop shooting at UN peacekeepers in Lebanon,BBC News,https://www.bbc.com/news/articles/c2ek2gkp9k2o,Israel has acknowledged that shots fired by its military injured two UN troops in southern Lebanon on Friday.
Lebanon emergency,Israel and Hezbollah trade fresh border barrages as region braces for war,ABC News,https://abcnews.go.com/International/israel-hezbollah-trade-fresh-border-barrages-region-braces/story?id=113906284,"Sunday opened with a new barrage of Hezbollah fire into northern Israel, per the Israel Defense Forces, which continued its own campaign of cross-border strikes."
Lebanon emergency,Beirut soup kitchen packs meals for those displaced by war,Yahoo Entertainment,https://www.yahoo.com/news/beirut-soup-kitchen-packs-meals-123401902.html,"STORY: :: A non-profit soup kitchen scrambles to help Lebanese displaced due to Israeli airstrikes:: Beirut, Lebanon:: May Ayash, Professional chef""We are..."
Lebanon emergency,US has yet to lay blame for device attacks across Lebanon. Why?,ABC News,https://abcnews.go.com/Politics/biden-administration-treads-diplomatic-tightrope-after-device-attacks/story?id=113842804,The attacks put the Biden administration in a delicate position as it seeks to avoid a broader war in the Middle East.
Lebanon emergency,'I grabbed by grandchildren and ran': Lebanon families flee Israeli strikes,BBC News,https://www.bbc.com/news/articles/cx2591w37q9o,People sleeping rough at a Beirut school describe fleeing Israel's bombardment with moments to spare.
Lebanon emergency,Israel Escalates Attacks on Lebanese First Responders — Potentially a War Crime,The Intercept,https://theintercept.com/2024/10/14/lebanon-israel-medical-workers-civil-defense/,"Volunteers raised funds for a new ambulance in Lebanon’s south. Israel quickly destroyed it in an airstrike — killing five emergency workers.
The post Israel Escalates Attacks on Lebanese First Responders — Potentially a War Crime appeared first on The Interc…"
Lebanon emergency,UNICEF Aids Children Uprooted By Escalating Conflict In Lebanon,Forbes,https://www.forbes.com/sites/unicefusa/2024/09/27/unicef-aids-children-uprooted-by-escalating-conflict-in-lebanon/,UNICEF is working to provide emergency aid to children and families caught in intensifying violence between Israel and Hezbollah.
Lebanon emergency,Thousands march across the world for Gaza and Lebanon,Al Jazeera English,https://www.aljazeera.com/gallery/2024/10/6/thousands-march-across-the-world-for-gaza-and-lebanon,Thousands gathered in cities across the world to demand an end to the conflict in Gaza and Lebanon.
Lebanon emergency,Why Helene Caught So Many Residents Off Guard,The Atlantic,https://www.theatlantic.com/newsletters/archive/2024/10/why-helene-caught-so-many-residents-off-guard/680147/,"As the process of rebuilding begins, many survivors face an expensive obstacle: a lack of flood insurance."
Lebanon emergency,Israel says it is investigating whether Hamas' top leader Sinwar was killed in Gaza,Yahoo Entertainment,https://www.yahoo.com/news/palestinian-officials-israeli-strike-school-114152726.html,"DEIR AL-BALAH, Gaza Strip (AP) — The Israeli military said Thursday it was looking into whether Hamas’ top leader Yahya Sinwar was killed in a military..."
Lebanon emergency,'I felt like my heart was going to explode': Beirut reels from heaviest night of strikes,BBC News,https://www.bbc.com/news/articles/cpqzyvv2g4vo,A doctor tells the BBC of the moment she found out her clinic was next to an Israeli target building.
Lebanon emergency,More devices exploding across Lebanon: What’s happening?,Al Jazeera English,https://www.aljazeera.com/news/2024/9/18/more-devices-exploding-across-lebanon-whats-happening,"A day after the explosion of thousands of pagers, the detonation of walkie-talkies and other devices kills 14 people."
Lebanon emergency,Keeping lawns neat in front of burned homes - a year on at kibbutz where Hamas killed 101,BBC News,https://www.bbc.com/news/articles/c30305l5jqpo,"A year since 101 people were killed here, the collective is splintered - psychologically and physically."
Lebanon emergency,Maldives leader says Israel must be held to account for ‘genocide’ in Gaza,Al Jazeera English,https://www.aljazeera.com/news/2024/9/24/maldives-leader-says-israel-must-be-held-to-account-for-genocide-in-gaza,Mohamed Muizzu also tells the UNGA that Israel is targeting journalists to cover up its 'crimes' in Gaza and Lebanon.
Lebanon emergency,"‘Apocalyptic’: Israel destroys mosque, bombs market in southern Lebanon",Al Jazeera English,https://www.aljazeera.com/news/2024/10/13/apocalyptic-israel-destroys-mosque-bombs-market-in-southern-lebanon,Israel targets southern Lebanon in new round of raids as at least 15 people are killed in attacks across the country.
Lebanon emergency,Hezbollah battles Israeli soldiers in southern Lebanon,Al Jazeera English,https://www.aljazeera.com/news/2024/10/2/hezbollah-battles-israeli-soldiers-in-southern-lebanon,Israel announces death of several soldiers as UNSC members meet to discuss Iran's missile attack against Israel.
Lebanon emergency,Iran’s Khamenei slams ‘criminal’ Israel for killing Hezbollah’s Nasrallah,Al Jazeera English,https://www.aljazeera.com/news/2024/9/28/iran-khamenei-slams-criminal-israel-for-killing-hezbollah-leader-hassan,"Supreme leader defiant after killing of Nasrallah, saying Israel had not seriously hurt Hezbollah’s 'solid structure'."
Lebanon emergency,UNIFIL says Israeli tank fired at peacekeepers watchtower in Lebanon,Al Jazeera English,https://www.aljazeera.com/news/2024/10/16/unifil-says-israeli-tank-fired-at-peacekeepers-watchtower-in-lebanon,UN peacekeepers in southern Lebanon say 'direct and apparently deliberate' Israeli attack caused damage.
